Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2001 08 30 23 55 47 422       5.46      -1.65      -0.62    -405.24     -16.63      30.93       3.28     80280.08
2001 08 30 23 56 36 447       5.47      -1.88      -0.46    -406.65     -15.41      35.84       3.02     84508.89
2001 08 30 23 57 22 460       5.41      -1.58      -0.74    -408.46     -17.74      33.95       2.96     88754.52
2001 08 30 23 58 25 247       5.37      -2.03      -0.66    -408.10     -16.19      34.18       2.98     83260.90
2001 08 30 23 59 36 827       5.37      -1.80      -0.80    -406.60     -17.61      33.67       3.11     84264.64
2001 08 31 00 00 26 142       5.50      -1.67      -0.74    -407.98     -19.30      33.44       2.97     84765.60
2001 08 31 00 01 25 263       5.36      -1.93      -0.72    -408.10     -18.98      34.81       3.04     83157.71
2001 08 31 00 02 24 292       5.32      -1.87      -0.88    -408.22     -21.11      34.42       3.04     83249.53
2001 08 31 00 03 26 998       5.30      -1.79      -1.02    -407.87     -22.90      33.52       3.02     85991.11
2001 08 31 00 04 04 385       5.28      -2.02      -1.09    -410.82     -18.66      34.30       2.90     87187.35
2001 08 31 00 04 38 904       5.33      -1.98      -1.18    -414.20     -15.95      33.65       2.69     87903.56
2001 08 31 00 05 54 333       5.17      -2.04      -1.41    -412.15     -19.95      31.45       2.76     87498.00
2001 08 31 00 07 29 933       4.82      -2.37      -1.73    -407.49     -22.39      31.65       3.04     81188.91
2001 08 31 00 08 49 361       4.90      -2.26      -1.73    -404.99     -21.56      31.83       3.05     76927.23
2001 08 31 00 09 46 632       5.12      -1.96      -1.41    -405.34     -21.74      29.89       3.00     83079.79
2001 08 31 00 10 57 836       5.08      -1.89      -1.62    -403.91     -21.20      29.44       3.09     81311.66
2001 08 31 00 11 57 301       4.97      -2.17      -1.49    -403.98     -24.22      28.29       3.17     80099.57
2001 08 31 00 13 00 442       4.95      -2.24      -1.42    -403.58     -24.83      27.80       3.22     79982.60
2001 08 31 00 13 43 916       4.86      -2.28      -1.67    -405.69     -20.14      30.97       3.02     83834.86
2001 08 31 00 14 38 715       4.91      -2.23      -1.63    -406.36     -21.82      27.64       2.95     80090.37
2001 08 31 00 15 46 148       4.82      -2.28      -1.79    -405.40     -24.12      26.35       3.16     79603.67
2001 08 31 00 16 50 974       5.03      -2.00      -1.57    -404.79     -16.61      31.83       3.04     81786.52
2001 08 31 00 17 52 126       4.96      -2.06      -1.71    -404.64     -13.88      33.71       2.96     83280.36
2001 08 31 00 18 52 346       4.93      -1.98      -1.85    -404.61     -13.79      33.72       2.92     84339.32
2001 08 31 00 19 52 416       4.84      -2.14      -2.08    -404.60     -14.09      30.92       2.90     82184.85
