Downloaded from SuperMag. SMR is renamed to dst_sm. All indexes are in nT.
year	month	day	hour	min	sec	SME	SML	SMU	dst_sm
2024	05	11	21	03	00	1910	-1378	532	-152.8
2024	05	11	21	04	00	1679	-1145	533	-157.0
2024	05	11	21	05	00	1465	-919	546	-158.9
2024	05	11	21	06	00	1546	-938	609	-153.7
2024	05	11	21	07	00	1620	-980	640	-149.8
2024	05	11	21	08	00	1551	-935	616	-148.3
2024	05	11	21	09	00	1646	-1005	641	-144.3
2024	05	11	21	10	00	1748	-1084	664	-141.7
2024	05	11	21	11	00	1731	-1023	708	-135.8
2024	05	11	21	12	00	1631	-959	671	-131.1
2024	05	11	21	13	00	1747	-1100	647	-133.3
2024	05	11	21	14	00	1723	-1139	584	-135.8
2024	05	11	21	15	00	1646	-1050	596	-143.4
2024	05	11	21	16	00	1634	-1006	628	-147.7
2024	05	11	21	17	00	1624	-1031	593	-150.7
2024	05	11	21	18	00	1552	-1025	527	-150.9
2024	05	11	21	19	00	1369	-891	478	-146.8
2024	05	11	21	20	00	1472	-970	502	-141.3
2024	05	11	21	21	00	1550	-1043	507	-139.7
2024	05	11	21	22	00	1426	-961	466	-139.7
2024	05	11	21	23	00	1346	-917	429	-138.7
2024	05	11	21	24	00	1246	-860	385	-139.2
2024	05	11	21	25	00	1202	-814	388	-142.4
2024	05	11	21	26	00	1214	-793	421	-142.0
2024	05	11	21	27	00	1117	-706	411	-140.3
2024	05	11	21	28	00	1034	-654	380	-140.3
2024	05	11	21	29	00	983	-642	340	-142.2
2024	05	11	21	30	00	1011	-658	353	-140.8
2024	05	11	21	31	00	965	-616	349	-136.9
2024	05	11	21	32	00	931	-601	330	-133.9
2024	05	11	21	33	00	902	-608	294	-133.4
2024	05	11	21	34	00	982	-685	296	-130.3
2024	05	11	21	35	00	1020	-682	338	-126.6
2024	05	11	21	36	00	1026	-672	354	-122.8
2024	05	11	21	37	00	1154	-668	486	-120.5
2024	05	11	21	38	00	1184	-673	511	-125.2
2024	05	11	21	39	00	1069	-661	408	-130.3
2024	05	11	21	40	00	995	-643	352	-134.7
2024	05	11	21	41	00	914	-622	292	-141.2
2024	05	11	21	42	00	881	-612	268	-146.4
2024	05	11	21	43	00	833	-574	260	-148.7
2024	05	11	21	44	00	803	-518	285	-153.5
2024	05	11	21	45	00	758	-494	264	-154.6
2024	05	11	21	46	00	750	-487	263	-154.1
2024	05	11	21	47	00	754	-482	272	-150.6
2024	05	11	21	48	00	715	-466	249	-148.7
2024	05	11	21	49	00	683	-460	224	-148.6
2024	05	11	21	50	00	695	-477	219	-151.7
2024	05	11	21	51	00	709	-487	221	-153.5
2024	05	11	21	52	00	723	-492	231	-154.2
2024	05	11	21	53	00	726	-485	241	-154.1
2024	05	11	21	54	00	728	-480	248	-152.6
2024	05	11	21	55	00	710	-480	230	-149.5
2024	05	11	21	56	00	661	-463	199	-146.4
2024	05	11	21	57	00	617	-447	170	-143.3
2024	05	11	21	58	00	625	-412	213	-140.5
2024	05	11	21	59	00	673	-413	261	-138.6
2024	05	11	22	00	00	720	-452	268	-136.8
2024	05	11	22	01	00	736	-460	276	-135.7
2024	05	11	22	02	00	685	-458	226	-134.9
2024	05	11	22	03	00	641	-445	196	-134.7
2024	05	11	22	04	00	615	-434	181	-136.6
2024	05	11	22	05	00	646	-438	208	-137.8
2024	05	11	22	06	00	665	-385	280	-131.3
2024	05	11	22	07	00	686	-392	295	-124.4
2024	05	11	22	08	00	629	-415	214	-119.6
2024	05	11	22	09	00	704	-439	265	-120.7
2024	05	11	22	10	00	763	-438	325	-119.2
2024	05	11	22	11	00	815	-416	399	-119.1
2024	05	11	22	12	00	686	-432	253	-117.0
2024	05	11	22	13	00	650	-413	237	-114.8
2024	05	11	22	14	00	553	-376	177	-116.2
2024	05	11	22	15	00	548	-375	173	-119.6
2024	05	11	22	16	00	594	-397	197	-127.1
2024	05	11	22	17	00	552	-391	161	-133.5
2024	05	11	22	18	00	553	-379	173	-134.2
2024	05	11	22	19	00	572	-345	226	-134.3
2024	05	11	22	20	00	527	-331	197	-130.4
2024	05	11	22	21	00	469	-311	158	-128.7
2024	05	11	22	22	00	441	-314	127	-130.5
2024	05	11	22	23	00	468	-333	135	-128.8
2024	05	11	22	24	00	476	-332	145	-129.9
2024	05	11	22	25	00	552	-331	221	-127.0
2024	05	11	22	26	00	606	-331	275	-126.7
2024	05	11	22	27	00	581	-340	242	-126.6
2024	05	11	22	28	00	570	-336	233	-126.3
2024	05	11	22	29	00	524	-311	213	-127.3
2024	05	11	22	30	00	397	-265	132	-124.3
2024	05	11	22	31	00	442	-277	165	-125.1
2024	05	11	22	32	00	437	-274	163	-124.7
2024	05	11	22	33	00	444	-265	179	-123.4
2024	05	11	22	34	00	414	-225	188	-120.9
2024	05	11	22	35	00	372	-207	165	-119.0
2024	05	11	22	36	00	369	-223	146	-116.3
2024	05	11	22	37	00	400	-251	149	-113.2
2024	05	11	22	38	00	496	-278	219	-111.1
2024	05	11	22	39	00	469	-277	192	-115.4
2024	05	11	22	40	00	398	-270	128	-119.3
2024	05	11	22	41	00	427	-285	142	-119.3
2024	05	11	22	42	00	447	-299	149	-118.0
2024	05	11	22	43	00	449	-297	151	-116.9
2024	05	11	22	44	00	462	-309	153	-118.3
2024	05	11	22	45	00	463	-324	139	-123.5
2024	05	11	22	46	00	492	-360	133	-133.9
2024	05	11	22	47	00	479	-331	148	-138.3
2024	05	11	22	48	00	496	-328	168	-136.0
2024	05	11	22	49	00	443	-277	166	-134.0
2024	05	11	22	50	00	413	-250	163	-135.8
2024	05	11	22	51	00	398	-287	111	-133.6
2024	05	11	22	52	00	401	-303	98	-135.0
2024	05	11	22	53	00	404	-304	100	-138.6
2024	05	11	22	54	00	425	-301	124	-140.0
2024	05	11	22	55	00	420	-303	118	-143.5
2024	05	11	22	56	00	381	-281	100	-143.1
2024	05	11	22	57	00	366	-261	105	-141.8
2024	05	11	22	58	00	371	-260	111	-145.5
2024	05	11	22	59	00	340	-253	87	-149.9
2024	05	11	23	00	00	317	-241	76	-151.2
2024	05	11	23	01	00	319	-230	89	-154.5
2024	05	11	23	02	00	315	-228	87	-158.2
2024	05	11	23	03	00	289	-192	97	-156.9
2024	05	11	23	04	00	266	-160	106	-154.6
2024	05	11	23	05	00	236	-156	79	-153.5
2024	05	11	23	06	00	243	-154	89	-152.9
2024	05	11	23	07	00	237	-156	81	-153.8
2024	05	11	23	08	00	237	-157	79	-153.4
2024	05	11	23	09	00	214	-140	74	-151.9
2024	05	11	23	10	00	232	-136	96	-150.8
2024	05	11	23	11	00	238	-134	104	-149.5
2024	05	11	23	12	00	247	-130	116	-148.0
2024	05	11	23	13	00	254	-130	124	-147.1
2024	05	11	23	14	00	278	-127	151	-146.1
2024	05	11	23	15	00	249	-127	122	-146.3
2024	05	11	23	16	00	229	-130	100	-148.9
2024	05	11	23	17	00	213	-133	80	-150.2
2024	05	11	23	18	00	206	-137	69	-150.5
2024	05	11	23	19	00	223	-136	87	-148.3
2024	05	11	23	20	00	251	-132	119	-145.4
2024	05	11	23	21	00	272	-128	144	-143.8
2024	05	11	23	22	00	281	-126	154	-141.8
2024	05	11	23	23	00	280	-122	159	-142.4
2024	05	11	23	24	00	272	-128	145	-144.1
2024	05	11	23	25	00	285	-141	144	-144.5
2024	05	11	23	26	00	348	-146	202	-141.2
2024	05	11	23	27	00	377	-123	255	-137.0
2024	05	11	23	28	00	411	-117	294	-133.3
2024	05	11	23	29	00	464	-124	340	-131.5
2024	05	11	23	30	00	481	-110	371	-132.6
2024	05	11	23	31	00	469	-133	336	-137.4
2024	05	11	23	32	00	463	-130	333	-140.3
2024	05	11	23	33	00	518	-124	394	-139.4
2024	05	11	23	34	00	483	-120	362	-139.0
2024	05	11	23	35	00	463	-123	339	-139.1
2024	05	11	23	36	00	474	-124	349	-138.6
2024	05	11	23	37	00	457	-128	329	-138.6
2024	05	11	23	38	00	467	-136	332	-138.4
2024	05	11	23	39	00	484	-137	347	-138.1
2024	05	11	23	40	00	455	-114	341	-138.0
2024	05	11	23	41	00	546	-117	429	-134.1
2024	05	11	23	42	00	552	-117	436	-133.4
2024	05	11	23	43	00	564	-140	425	-131.9
2024	05	11	23	44	00	543	-142	402	-132.2
2024	05	11	23	45	00	520	-118	402	-132.6
2024	05	11	23	46	00	416	-105	311	-133.4
2024	05	11	23	47	00	396	-113	284	-132.7
2024	05	11	23	48	00	408	-114	294	-133.0
2024	05	11	23	49	00	377	-114	263	-131.5
2024	05	11	23	50	00	361	-132	229	-128.3
2024	05	11	23	51	00	343	-144	199	-127.6
2024	05	11	23	52	00	326	-165	161	-128.9
2024	05	11	23	53	00	321	-175	146	-129.0
2024	05	11	23	54	00	301	-166	135	-130.5
2024	05	11	23	55	00	262	-165	97	-130.2
2024	05	11	23	56	00	263	-169	94	-129.4
2024	05	11	23	57	00	265	-173	92	-130.9
2024	05	11	23	58	00	271	-173	98	-130.5
2024	05	11	23	59	00	271	-176	95	-129.3
2024	05	12	00	00	00	261	-179	81	-128.6
2024	05	12	00	01	00	271	-183	88	-128.1
2024	05	12	00	02	00	289	-188	101	-129.3
2024	05	12	00	03	00	301	-182	119	-129.0
2024	05	12	00	04	00	298	-179	119	-128.6
2024	05	12	00	05	00	279	-175	104	-127.4
2024	05	12	00	06	00	285	-180	105	-127.3
2024	05	12	00	07	00	284	-181	103	-127.9
2024	05	12	00	08	00	273	-178	95	-127.2
2024	05	12	00	09	00	252	-161	90	-127.4
2024	05	12	00	10	00	264	-158	106	-125.9
2024	05	12	00	11	00	274	-154	120	-124.4
2024	05	12	00	12	00	311	-172	139	-123.0
2024	05	12	00	13	00	300	-186	113	-124.2
2024	05	12	00	14	00	292	-179	113	-125.5
2024	05	12	00	15	00	304	-181	124	-125.8
2024	05	12	00	16	00	293	-181	112	-125.5
2024	05	12	00	17	00	316	-205	111	-125.5
2024	05	12	00	18	00	382	-218	164	-125.4
2024	05	12	00	19	00	371	-233	138	-126.1
2024	05	12	00	20	00	380	-253	126	-126.3
2024	05	12	00	21	00	441	-261	180	-127.3
2024	05	12	00	22	00	443	-251	192	-128.6
2024	05	12	00	23	00	452	-241	211	-128.6
2024	05	12	00	24	00	443	-244	199	-128.0
2024	05	12	00	25	00	425	-242	183	-127.7
2024	05	12	00	26	00	474	-283	191	-127.3
2024	05	12	00	27	00	526	-305	220	-126.9
2024	05	12	00	28	00	504	-288	217	-126.5
2024	05	12	00	29	00	531	-330	201	-126.0
2024	05	12	00	30	00	522	-320	202	-126.3
2024	05	12	00	31	00	507	-295	212	-126.5
2024	05	12	00	32	00	474	-248	225	-126.3
2024	05	12	00	33	00	495	-240	256	-127.4
2024	05	12	00	34	00	530	-253	278	-127.3
2024	05	12	00	35	00	589	-312	276	-126.7
2024	05	12	00	36	00	621	-376	244	-124.7
2024	05	12	00	37	00	581	-380	201	-124.5
2024	05	12	00	38	00	565	-339	226	-125.6
2024	05	12	00	39	00	636	-373	263	-124.4
2024	05	12	00	40	00	649	-399	250	-122.8
2024	05	12	00	41	00	695	-463	232	-123.3
2024	05	12	00	42	00	710	-470	240	-124.6
2024	05	12	00	43	00	733	-512	222	-124.5
2024	05	12	00	44	00	759	-527	232	-123.0
2024	05	12	00	45	00	789	-558	231	-121.5
2024	05	12	00	46	00	804	-565	239	-121.4
2024	05	12	00	47	00	777	-542	235	-121.6
2024	05	12	00	48	00	753	-529	224	-121.8
2024	05	12	00	49	00	768	-545	223	-121.9
2024	05	12	00	50	00	772	-544	228	-120.7
2024	05	12	00	51	00	782	-538	244	-118.2
2024	05	12	00	52	00	792	-547	245	-115.5
2024	05	12	00	53	00	755	-519	236	-115.0
2024	05	12	00	54	00	719	-505	214	-116.1
2024	05	12	00	55	00	710	-507	203	-118.5
2024	05	12	00	56	00	742	-496	247	-120.2
2024	05	12	00	57	00	720	-467	253	-119.7
2024	05	12	00	58	00	708	-448	261	-118.2
2024	05	12	00	59	00	781	-502	279	-116.7
2024	05	12	01	00	00	777	-529	249	-119.0
2024	05	12	01	01	00	694	-486	208	-119.0
2024	05	12	01	02	00	702	-472	230	-119.9
2024	05	12	01	03	00	837	-509	329	-119.0
2024	05	12	01	04	00	860	-534	326	-117.9
2024	05	12	01	05	00	960	-587	373	-117.6
2024	05	12	01	06	00	906	-545	361	-121.4
2024	05	12	01	07	00	966	-597	369	-121.1
2024	05	12	01	08	00	1052	-634	418	-118.3
2024	05	12	01	09	00	1113	-689	424	-117.3
2024	05	12	01	10	00	1115	-712	403	-117.6
2024	05	12	01	11	00	1203	-745	458	-117.4
2024	05	12	01	12	00	1133	-725	409	-117.4
2024	05	12	01	13	00	1115	-780	334	-115.5
2024	05	12	01	14	00	1127	-803	324	-114.5
2024	05	12	01	15	00	1127	-835	292	-116.1
2024	05	12	01	16	00	1206	-918	289	-112.9
2024	05	12	01	17	00	1209	-921	289	-111.0
2024	05	12	01	18	00	1202	-918	284	-110.9
2024	05	12	01	19	00	1256	-973	283	-110.1
2024	05	12	01	20	00	1317	-1020	297	-110.5
2024	05	12	01	21	00	1301	-980	321	-111.7
2024	05	12	01	22	00	1330	-988	343	-111.9
2024	05	12	01	23	00	1368	-1019	349	-109.7
2024	05	12	01	24	00	1404	-1067	337	-108.9
2024	05	12	01	25	00	1362	-1041	321	-109.4
2024	05	12	01	26	00	1362	-1061	301	-109.9
2024	05	12	01	27	00	1382	-1042	341	-110.9
2024	05	12	01	28	00	1508	-1162	347	-106.5
2024	05	12	01	29	00	1563	-1224	339	-101.9
2024	05	12	01	30	00	1521	-1131	391	-96.8
2024	05	12	01	31	00	1553	-1197	356	-93.9
2024	05	12	01	32	00	1615	-1276	339	-94.0
2024	05	12	01	33	00	1615	-1203	412	-96.5
2024	05	12	01	34	00	1669	-1247	422	-97.6
2024	05	12	01	35	00	1694	-1270	424	-97.6
2024	05	12	01	36	00	1671	-1226	445	-95.7
2024	05	12	01	37	00	1637	-1200	437	-95.8
2024	05	12	01	38	00	1553	-1121	431	-93.2
2024	05	12	01	39	00	1624	-1190	434	-94.3
2024	05	12	01	40	00	1691	-1225	466	-95.7
2024	05	12	01	41	00	1732	-1252	481	-96.3
2024	05	12	01	42	00	1814	-1310	504	-98.7
2024	05	12	01	43	00	1714	-1207	507	-99.4
2024	05	12	01	44	00	1648	-1141	507	-99.7
2024	05	12	01	45	00	1643	-1229	414	-101.0
2024	05	12	01	46	00	1579	-1228	351	-107.0
2024	05	12	01	47	00	1578	-1183	395	-106.5
2024	05	12	01	48	00	1704	-1236	468	-104.8
2024	05	12	01	49	00	1703	-1257	447	-106.5
2024	05	12	01	50	00	1745	-1288	457	-104.3
2024	05	12	01	51	00	1716	-1259	457	-102.9
2024	05	12	01	52	00	1622	-1186	436	-105.1
2024	05	12	01	53	00	1576	-1177	399	-108.6
2024	05	12	01	54	00	1541	-1122	419	-108.7
2024	05	12	01	55	00	1519	-1089	429	-109.3
2024	05	12	01	56	00	1623	-1080	542	-103.9
2024	05	12	01	57	00	1686	-1140	547	-97.2
2024	05	12	01	58	00	1628	-1166	463	-95.1
2024	05	12	01	59	00	1794	-1194	601	-92.5
2024	05	12	02	00	00	1880	-1287	593	-89.7
2024	05	12	02	01	00	1944	-1353	591	-97.5
2024	05	12	02	02	00	1978	-1366	611	-100.3
2024	05	12	02	03	00	1855	-1265	590	-98.2
2024	05	12	02	04	00	1656	-1215	441	-99.0
2024	05	12	02	05	00	1554	-1119	435	-100.2
2024	05	12	02	06	00	1480	-1046	433	-101.4
2024	05	12	02	07	00	1389	-994	395	-99.6
2024	05	12	02	08	00	1521	-1119	402	-100.2
2024	05	12	02	09	00	1556	-1112	444	-100.6
2024	05	12	02	10	00	1660	-1196	465	-99.2
2024	05	12	02	11	00	1659	-1219	439	-100.3
2024	05	12	02	12	00	1611	-1222	390	-98.6
2024	05	12	02	13	00	1394	-970	424	-97.4
2024	05	12	02	14	00	1486	-838	648	-96.6
2024	05	12	02	15	00	1601	-958	643	-95.5
2024	05	12	02	16	00	1604	-888	716	-102.0
2024	05	12	02	17	00	1339	-664	675	-108.2
2024	05	12	02	18	00	1216	-591	625	-109.4
2024	05	12	02	19	00	1243	-601	642	-109.5
2024	05	12	02	20	00	1130	-532	598	-117.8
2024	05	12	02	21	00	1229	-624	605	-106.2
2024	05	12	02	22	00	1229	-683	546	-99.8
2024	05	12	02	23	00	1263	-722	542	-105.4
2024	05	12	02	24	00	1330	-712	618	-108.6
2024	05	12	02	25	00	1333	-683	650	-107.6
2024	05	12	02	26	00	1268	-655	613	-107.0
2024	05	12	02	27	00	1168	-640	528	-107.1
2024	05	12	02	28	00	1211	-708	503	-107.8
2024	05	12	02	29	00	1259	-746	513	-105.5
2024	05	12	02	30	00	1290	-763	527	-107.1
2024	05	12	02	31	00	1468	-893	575	-109.1
2024	05	12	02	32	00	1471	-909	562	-110.3
2024	05	12	02	33	00	1324	-892	432	-109.9
2024	05	12	02	34	00	1229	-807	422	-104.9
2024	05	12	02	35	00	1198	-808	390	-103.9
2024	05	12	02	36	00	1231	-860	371	-108.7
2024	05	12	02	37	00	1291	-861	430	-109.2
2024	05	12	02	38	00	1146	-743	403	-103.6
2024	05	12	02	39	00	1097	-740	356	-102.8
2024	05	12	02	40	00	1102	-755	347	-103.5
2024	05	12	02	41	00	1195	-800	394	-102.0
2024	05	12	02	42	00	1298	-873	425	-98.8
2024	05	12	02	43	00	1189	-751	438	-92.4
2024	05	12	02	44	00	1215	-814	400	-89.1
2024	05	12	02	45	00	1309	-904	405	-91.9
2024	05	12	02	46	00	1195	-751	444	-94.9
2024	05	12	02	47	00	1247	-848	399	-94.7
2024	05	12	02	48	00	1239	-840	400	-94.1
2024	05	12	02	49	00	1327	-913	414	-95.3
2024	05	12	02	50	00	1532	-1088	444	-95.2
2024	05	12	02	51	00	1558	-1069	489	-90.0
2024	05	12	02	52	00	1518	-1017	502	-75.7
2024	05	12	02	53	00	1668	-1198	470	-81.1
2024	05	12	02	54	00	1667	-1183	484	-85.1
2024	05	12	02	55	00	1640	-1064	576	-78.9
2024	05	12	02	56	00	1652	-1040	613	-80.3
2024	05	12	02	57	00	1717	-1093	623	-81.1
2024	05	12	02	58	00	1586	-1052	534	-99.7
2024	05	12	02	59	00	1557	-1070	487	-117.5
2024	05	12	03	00	00	1753	-1234	519	-128.2
2024	05	12	03	01	00	1775	-1233	542	-131.4
2024	05	12	03	02	00	1707	-1198	509	-126.9
2024	05	12	03	03	00	1532	-1125	407	-129.5
2024	05	12	03	04	00	1304	-924	381	-127.0
2024	05	12	03	05	00	1306	-925	381	-121.9
2024	05	12	03	06	00	1353	-993	360	-120.2
2024	05	12	03	07	00	1293	-880	413	-117.2
2024	05	12	03	08	00	1224	-823	401	-115.7
2024	05	12	03	09	00	1143	-770	372	-115.9
2024	05	12	03	10	00	1142	-783	359	-113.5
2024	05	12	03	11	00	1178	-784	393	-112.6
2024	05	12	03	12	00	1223	-852	370	-114.1
2024	05	12	03	13	00	1099	-746	353	-116.9
2024	05	12	03	14	00	1198	-853	344	-118.5
2024	05	12	03	15	00	1215	-808	406	-118.0
2024	05	12	03	16	00	1214	-836	378	-117.3
2024	05	12	03	17	00	1034	-715	319	-117.6
2024	05	12	03	18	00	1062	-765	297	-117.4
2024	05	12	03	19	00	1052	-770	282	-116.8
2024	05	12	03	20	00	1111	-812	298	-116.4
2024	05	12	03	21	00	1082	-752	330	-113.9
2024	05	12	03	22	00	1132	-784	347	-111.5
2024	05	12	03	23	00	956	-656	300	-111.2
2024	05	12	03	24	00	992	-698	294	-109.0
2024	05	12	03	25	00	927	-660	266	-107.8
2024	05	12	03	26	00	903	-645	258	-106.6
2024	05	12	03	27	00	923	-619	304	-105.2
2024	05	12	03	28	00	916	-618	298	-103.6
2024	05	12	03	29	00	939	-570	369	-100.9
2024	05	12	03	30	00	990	-620	370	-99.0
2024	05	12	03	31	00	920	-607	313	-98.1
2024	05	12	03	32	00	954	-688	267	-97.6
2024	05	12	03	33	00	1034	-726	309	-93.8
2024	05	12	03	34	00	927	-651	276	-96.1
2024	05	12	03	35	00	959	-687	271	-95.9
2024	05	12	03	36	00	999	-690	309	-97.3
2024	05	12	03	37	00	1035	-713	321	-96.1
2024	05	12	03	38	00	1217	-887	330	-98.9
2024	05	12	03	39	00	1283	-788	495	-99.6
2024	05	12	03	40	00	1279	-708	571	-90.9
2024	05	12	03	41	00	1283	-769	514	-83.8
2024	05	12	03	42	00	1266	-917	349	-81.8
2024	05	12	03	43	00	1313	-1005	308	-89.7
2024	05	12	03	44	00	1550	-1056	494	-92.4
2024	05	12	03	45	00	1589	-1093	496	-87.3
2024	05	12	03	46	00	1626	-1102	523	-90.2
2024	05	12	03	47	00	1557	-1096	462	-92.7
2024	05	12	03	48	00	1607	-1108	500	-92.3
2024	05	12	03	49	00	1567	-1053	514	-94.7
2024	05	12	03	50	00	1534	-978	556	-93.7
2024	05	12	03	51	00	1511	-894	617	-91.7
2024	05	12	03	52	00	1510	-931	579	-90.3
2024	05	12	03	53	00	1478	-881	597	-88.8
2024	05	12	03	54	00	1527	-911	616	-85.8
2024	05	12	03	55	00	1442	-872	570	-85.8
2024	05	12	03	56	00	1296	-840	456	-85.3
2024	05	12	03	57	00	1453	-946	507	-80.6
2024	05	12	03	58	00	1403	-913	489	-79.9
2024	05	12	03	59	00	1371	-859	512	-77.7
2024	05	12	04	00	00	1330	-938	392	-80.6
2024	05	12	04	01	00	1552	-1225	327	-80.3
2024	05	12	04	02	00	1590	-1100	490	-73.5
2024	05	12	04	03	00	1480	-936	545	-75.5
2024	05	12	04	04	00	1722	-1063	659	-73.8
2024	05	12	04	05	00	1503	-954	549	-68.7
2024	05	12	04	06	00	1358	-855	503	-75.3
2024	05	12	04	07	00	1389	-852	537	-78.8
2024	05	12	04	08	00	1473	-828	645	-80.1
2024	05	12	04	09	00	1492	-886	606	-81.0
2024	05	12	04	10	00	1439	-769	670	-85.0
2024	05	12	04	11	00	1515	-860	655	-83.6
2024	05	12	04	12	00	1471	-882	590	-93.8
2024	05	12	04	13	00	1419	-906	513	-96.5
2024	05	12	04	14	00	1374	-880	494	-99.2
2024	05	12	04	15	00	1323	-915	408	-102.8
2024	05	12	04	16	00	1333	-956	377	-95.4
2024	05	12	04	17	00	1238	-857	380	-104.8
2024	05	12	04	18	00	1139	-757	382	-101.0
2024	05	12	04	19	00	1335	-923	413	-107.6
2024	05	12	04	20	00	1405	-1004	401	-111.0
2024	05	12	04	21	00	1276	-854	422	-106.2
2024	05	12	04	22	00	1332	-931	401	-112.5
2024	05	12	04	23	00	1385	-1000	385	-120.0
2024	05	12	04	24	00	1366	-934	432	-116.1
2024	05	12	04	25	00	1339	-920	419	-117.8
2024	05	12	04	26	00	1299	-895	404	-118.5
2024	05	12	04	27	00	1187	-747	440	-119.0
2024	05	12	04	28	00	1172	-729	443	-120.1
2024	05	12	04	29	00	1151	-715	436	-120.1
2024	05	12	04	30	00	1933	-1521	412	-121.9
2024	05	12	04	31	00	1908	-1525	383	-124.0
2024	05	12	04	32	00	1743	-1372	371	-121.8
2024	05	12	04	33	00	1660	-1179	480	-122.3
2024	05	12	04	34	00	1774	-1131	643	-122.1
2024	05	12	04	35	00	1778	-1150	628	-122.4
2024	05	12	04	36	00	1843	-1189	654	-118.8
2024	05	12	04	37	00	1810	-1205	605	-120.7
2024	05	12	04	38	00	1836	-1265	571	-120.9
2024	05	12	04	39	00	1951	-1343	608	-117.8
2024	05	12	04	40	00	1936	-1340	596	-116.0
2024	05	12	04	41	00	1892	-1295	597	-116.1
2024	05	12	04	42	00	1916	-1305	611	-113.5
2024	05	12	04	43	00	1849	-1223	626	-111.7
2024	05	12	04	44	00	1936	-1267	669	-114.5
2024	05	12	04	45	00	1901	-1208	693	-112.7
2024	05	12	04	46	00	1800	-1103	698	-110.0
2024	05	12	04	47	00	1639	-992	647	-111.6
2024	05	12	04	48	00	1539	-948	591	-113.0
2024	05	12	04	49	00	1495	-865	631	-113.5
2024	05	12	04	50	00	1440	-712	728	-110.2
2024	05	12	04	51	00	1335	-583	752	-111.0
2024	05	12	04	52	00	1208	-536	672	-111.5
2024	05	12	04	53	00	1209	-586	623	-116.4
2024	05	12	04	54	00	1115	-551	565	-122.4
2024	05	12	04	55	00	1086	-504	581	-123.9
2024	05	12	04	56	00	1116	-505	611	-121.2
2024	05	12	04	57	00	1109	-524	585	-117.9
2024	05	12	04	58	00	972	-462	510	-117.3
2024	05	12	04	59	00	797	-412	385	-118.3
2024	05	12	05	00	00	757	-391	366	-120.2
2024	05	12	05	01	00	676	-353	323	-122.7
2024	05	12	05	02	00	730	-323	408	-122.9
2024	05	12	05	03	00	709	-286	423	-121.9
2024	05	12	05	04	00	642	-278	364	-122.5
2024	05	12	05	05	00	602	-292	311	-122.8
2024	05	12	05	06	00	613	-282	332	-122.0
2024	05	12	05	07	00	624	-270	355	-119.7
2024	05	12	05	08	00	565	-244	321	-118.0
2024	05	12	05	09	00	521	-245	276	-116.8
2024	05	12	05	10	00	517	-262	255	-119.4
2024	05	12	05	11	00	456	-259	196	-121.4
2024	05	12	05	12	00	482	-231	251	-120.7
2024	05	12	05	13	00	429	-179	249	-119.9
2024	05	12	05	14	00	405	-174	231	-119.3
2024	05	12	05	15	00	397	-171	226	-119.1
2024	05	12	05	16	00	394	-167	227	-119.0
2024	05	12	05	17	00	365	-142	223	-118.9
2024	05	12	05	18	00	405	-177	228	-118.2
2024	05	12	05	19	00	389	-178	211	-117.2
2024	05	12	05	20	00	391	-186	205	-117.3
2024	05	12	05	21	00	378	-193	184	-119.1
2024	05	12	05	22	00	373	-173	200	-118.9
2024	05	12	05	23	00	373	-158	215	-118.2
2024	05	12	05	24	00	348	-139	210	-117.9
2024	05	12	05	25	00	365	-157	208	-118.0
2024	05	12	05	26	00	377	-168	209	-118.3
2024	05	12	05	27	00	383	-171	212	-117.9
2024	05	12	05	28	00	385	-178	207	-116.7
2024	05	12	05	29	00	383	-200	183	-115.6
2024	05	12	05	30	00	381	-200	181	-115.7
2024	05	12	05	31	00	371	-194	177	-115.7
2024	05	12	05	32	00	371	-182	189	-116.0
2024	05	12	05	33	00	384	-198	186	-115.8
2024	05	12	05	34	00	376	-191	184	-116.3
2024	05	12	05	35	00	353	-168	185	-117.2
2024	05	12	05	36	00	361	-159	202	-117.9
2024	05	12	05	37	00	382	-155	227	-117.2
2024	05	12	05	38	00	414	-170	244	-116.3
2024	05	12	05	39	00	412	-161	251	-115.3
2024	05	12	05	40	00	414	-174	240	-114.4
2024	05	12	05	41	00	416	-211	205	-113.4
2024	05	12	05	42	00	434	-244	191	-112.7
2024	05	12	05	43	00	453	-270	183	-111.4
2024	05	12	05	44	00	442	-270	172	-111.1
2024	05	12	05	45	00	445	-274	170	-111.1
2024	05	12	05	46	00	471	-281	190	-110.5
2024	05	12	05	47	00	492	-300	192	-109.6
2024	05	12	05	48	00	492	-305	187	-109.0
2024	05	12	05	49	00	448	-293	155	-108.6
2024	05	12	05	50	00	450	-288	162	-108.1
2024	05	12	05	51	00	489	-300	190	-106.7
2024	05	12	05	52	00	522	-336	187	-106.7
2024	05	12	05	53	00	515	-334	181	-107.4
2024	05	12	05	54	00	526	-338	188	-108.4
2024	05	12	05	55	00	488	-300	188	-108.9
2024	05	12	05	56	00	467	-291	176	-108.4
2024	05	12	05	57	00	528	-355	173	-108.3
2024	05	12	05	58	00	511	-339	173	-107.9
2024	05	12	05	59	00	537	-369	168	-107.7
2024	05	12	06	00	00	514	-351	163	-108.5
2024	05	12	06	01	00	540	-364	177	-108.5
2024	05	12	06	02	00	556	-375	181	-107.3
2024	05	12	06	03	00	556	-383	173	-106.3
2024	05	12	06	04	00	576	-398	178	-105.6
2024	05	12	06	05	00	579	-396	183	-104.9
