SWEPAM 64-second Averaged Solar Wind Ion Parameters (GSE, /cc, K, km/s, km)
year doy hr min sec rho T ux uy uz x y z
2017 148 17  7 37.000  -9999.900  4.7060e+04   -343.30     -3.15      5.35  1.5877e+06 -5.9951e+04  1.4572e+05
2017 148 17  8 41.000  -9999.900  4.4202e+04   -349.11    -10.07      7.17  1.5877e+06 -5.9957e+04  1.4572e+05
2017 148 17  9 45.000  -9999.900  4.6628e+04   -345.99     -7.06      4.58  1.5877e+06 -5.9963e+04  1.4572e+05
2017 148 17 10 49.000  -9999.900  4.0412e+04   -345.43     -4.12      5.38  1.5877e+06 -5.9969e+04  1.4572e+05
2017 148 17 11 53.000  -9999.900  3.5050e+04   -344.51     -3.53      3.07  1.5877e+06 -5.9975e+04  1.4572e+05
2017 148 17 12 57.000  -9999.900  3.5401e+04   -341.64     -0.60      2.37  1.5877e+06 -5.9980e+04  1.4572e+05
2017 148 17 14  1.000  -9999.900  3.6616e+04   -342.01     -0.14      2.13  1.5877e+06 -5.9986e+04  1.4573e+05
2017 148 17 15  5.000  -9999.900  3.4271e+04   -346.61     -5.50      1.97  1.5877e+06 -5.9992e+04  1.4573e+05
2017 148 17 16  9.000  -9999.900  3.3247e+04   -344.46     -2.50      1.80  1.5877e+06 -5.9998e+04  1.4573e+05
2017 148 17 17 13.000  -9999.900  3.5533e+04   -339.73     -3.58      2.08  1.5877e+06 -6.0003e+04  1.4573e+05
2017 148 17 18 17.000  -9999.900  3.7988e+04   -340.50     -0.03      1.58  1.5877e+06 -6.0009e+04  1.4573e+05
2017 148 17 19 21.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5877e+06 -6.0015e+04  1.4573e+05
2017 148 17 20 25.000  -9999.900  3.5758e+04   -343.34     -3.72      2.65  1.5877e+06 -6.0021e+04  1.4573e+05
2017 148 17 21 29.000  -9999.900  3.8358e+04   -343.19     -4.96      2.46  1.5877e+06 -6.0026e+04  1.4574e+05
2017 148 17 22 33.000  -9999.900  3.4299e+04   -344.41     -2.02      1.78  1.5877e+06 -6.0032e+04  1.4574e+05
2017 148 17 23 37.000  -9999.900  3.8148e+04   -342.19     -2.07      1.75  1.5877e+06 -6.0038e+04  1.4574e+05
2017 148 17 24 41.000  -9999.900  3.7150e+04   -341.89     -1.61      0.76  1.5877e+06 -6.0044e+04  1.4574e+05
2017 148 17 25 45.000  -9999.900  3.4533e+04   -345.44     -0.33      1.77  1.5877e+06 -6.0050e+04  1.4574e+05
2017 148 17 26 49.000  -9999.900  3.5354e+04   -358.71    -10.26      2.64  1.5877e+06 -6.0055e+04  1.4574e+05
2017 148 17 27 53.000  -9999.900  3.7245e+04   -361.81    -14.62      4.51  1.5877e+06 -6.0061e+04  1.4575e+05
2017 148 17 28 57.000  -9999.900  3.7588e+04   -357.20     -8.84      3.67  1.5877e+06 -6.0067e+04  1.4575e+05
2017 148 17 30  1.000  -9999.900  3.3976e+04   -356.84    -10.80      4.85  1.5877e+06 -6.0073e+04  1.4575e+05
2017 148 17 31  5.000  -9999.900  3.7124e+04   -354.45    -12.88      3.79  1.5877e+06 -6.0078e+04  1.4575e+05
2017 148 17 32  9.000  -9999.900  3.8364e+04   -352.95     -9.08      4.36  1.5877e+06 -6.0084e+04  1.4575e+05
2017 148 17 33 13.000  -9999.900  4.1073e+04   -355.08     -9.49      3.66  1.5877e+06 -6.0090e+04  1.4575e+05
2017 148 17 34 17.000  -9999.900  3.8411e+04   -348.06     -2.58      2.78  1.5877e+06 -6.0096e+04  1.4575e+05
2017 148 17 35 21.000  -9999.900  3.5848e+04   -349.04     -1.99      2.97  1.5877e+06 -6.0101e+04  1.4576e+05
2017 148 17 36 25.000  -9999.900  3.4426e+04   -347.91      3.82      2.80  1.5877e+06 -6.0107e+04  1.4576e+05
2017 148 17 37 29.000  -9999.900  3.6956e+04   -348.01     -2.47      1.99  1.5877e+06 -6.0113e+04  1.4576e+05
2017 148 17 38 33.000  -9999.900  3.6009e+04   -350.55      0.23      2.84  1.5877e+06 -6.0119e+04  1.4576e+05
2017 148 17 39 37.000  -9999.900  3.4544e+04   -351.39      0.81      2.23  1.5877e+06 -6.0124e+04  1.4576e+05
2017 148 17 40 41.000  -9999.900 -9.9999e+03   -348.73     -4.72      4.11  1.5877e+06 -6.0130e+04  1.4576e+05
2017 148 17 41 45.000  -9999.900  3.9579e+04   -348.96      1.54      2.50  1.5877e+06 -6.0136e+04  1.4577e+05
2017 148 17 42 49.000  -9999.900  3.9302e+04   -350.74     -5.72      4.56  1.5877e+06 -6.0142e+04  1.4577e+05
2017 148 17 43 53.000  -9999.900  3.4899e+04   -350.56     -1.83      2.87  1.5877e+06 -6.0148e+04  1.4577e+05
2017 148 17 44 57.000  -9999.900  3.5822e+04   -346.97     -1.12      1.55  1.5877e+06 -6.0153e+04  1.4577e+05
2017 148 17 46  1.000  -9999.900  3.7519e+04   -346.80     -1.69      1.65  1.5877e+06 -6.0159e+04  1.4577e+05
2017 148 17 47  5.000  -9999.900  3.7425e+04   -347.83     -3.10      1.60  1.5877e+06 -6.0165e+04  1.4577e+05
2017 148 17 48  9.000  -9999.900  3.6804e+04   -345.03     -4.18      1.62  1.5877e+06 -6.0171e+04  1.4577e+05
2017 148 17 49 13.000  -9999.900  3.8191e+04   -346.90     -4.72      1.61  1.5877e+06 -6.0176e+04  1.4578e+05
2017 148 17 50 17.000  -9999.900  3.9674e+04   -345.62     -7.30      1.16  1.5877e+06 -6.0182e+04  1.4578e+05
2017 148 17 51 21.000  -9999.900  3.8049e+04   -349.58     -6.45      2.04  1.5877e+06 -6.0188e+04  1.4578e+05
2017 148 17 52 25.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5877e+06 -6.0194e+04  1.4578e+05
2017 148 17 53 29.000  -9999.900  4.1193e+04   -346.22     -8.21      1.15  1.5877e+06 -6.0199e+04  1.4578e+05
2017 148 17 54 33.000  -9999.900  4.0343e+04   -343.94    -10.70      1.07  1.5877e+06 -6.0205e+04  1.4578e+05
2017 148 17 55 37.000  -9999.900  4.0806e+04   -344.81     -5.83      1.81  1.5877e+06 -6.0211e+04  1.4579e+05
2017 148 17 56 41.000  -9999.900  3.4179e+04   -348.97    -13.98      1.86  1.5877e+06 -6.0217e+04  1.4579e+05
2017 148 17 57 45.000  -9999.900  3.9533e+04   -343.67     -7.57      1.35  1.5877e+06 -6.0222e+04  1.4579e+05
2017 148 17 58 49.000  -9999.900  3.6688e+04   -344.71     -3.67      1.63  1.5877e+06 -6.0228e+04  1.4579e+05
2017 148 17 59 53.000  -9999.900  4.1043e+04   -346.11     -8.82      1.62  1.5877e+06 -6.0234e+04  1.4579e+05
2017 148 18  0 57.000  -9999.900  3.6506e+04   -345.55    -10.28      1.51  1.5877e+06 -6.0240e+04  1.4579e+05
2017 148 18  2  1.000  -9999.900 -9.9999e+03   -344.85     -8.03      2.63  1.5877e+06 -6.0246e+04  1.4579e+05
2017 148 18  3  5.000  -9999.900 -9.9999e+03   -345.22     -7.23      3.42  1.5877e+06 -6.0251e+04  1.4580e+05
2017 148 18  4  9.000  -9999.900 -9.9999e+03   -342.91     -3.75      4.16  1.5877e+06 -6.0257e+04  1.4580e+05
2017 148 18  5 13.000  -9999.900 -9.9999e+03   -345.67    -13.10      4.42  1.5877e+06 -6.0263e+04  1.4580e+05
2017 148 18  6 17.000  -9999.900 -9.9999e+03   -346.30    -14.84      5.12  1.5877e+06 -6.0269e+04  1.4580e+05
2017 148 18  7 21.000  -9999.900 -9.9999e+03   -345.43     -6.75      3.08  1.5877e+06 -6.0274e+04  1.4580e+05
2017 148 18  8 25.000  -9999.900 -9.9999e+03   -347.15    -16.09      3.11  1.5877e+06 -6.0280e+04  1.4580e+05
2017 148 18  9 29.000  -9999.900 -9.9999e+03   -345.63    -15.38      3.81  1.5877e+06 -6.0286e+04  1.4580e+05
2017 148 18 10 33.000  -9999.900 -9.9999e+03   -345.88    -14.07      3.92  1.5877e+06 -6.0292e+04  1.4581e+05
2017 148 18 11 37.000  -9999.900 -9.9999e+03   -343.99    -14.84      3.57  1.5877e+06 -6.0297e+04  1.4581e+05
2017 148 18 12 41.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5877e+06 -6.0303e+04  1.4581e+05
2017 148 18 13 45.000  -9999.900 -9.9999e+03   -351.28    -15.55      3.14  1.5877e+06 -6.0309e+04  1.4581e+05
2017 148 18 14 49.000  -9999.900 -9.9999e+03   -344.88    -14.15      4.20  1.5877e+06 -6.0315e+04  1.4581e+05
2017 148 18 15 53.000  -9999.900  4.2291e+04   -350.74    -13.57      2.53  1.5877e+06 -6.0320e+04  1.4581e+05
2017 148 18 16 57.000  -9999.900  3.8092e+04   -345.50     -6.58      4.24  1.5877e+06 -6.0326e+04  1.4582e+05
2017 148 18 18  1.000  -9999.900  3.7052e+04   -343.80     -8.49      3.90  1.5877e+06 -6.0332e+04  1.4582e+05
2017 148 18 19  5.000  -9999.900  4.0750e+04   -345.44    -12.05      2.66  1.5877e+06 -6.0338e+04  1.4582e+05
2017 148 18 20  9.000  -9999.900  4.5068e+04   -348.20    -12.35      3.69  1.5877e+06 -6.0344e+04  1.4582e+05
2017 148 18 21 13.000  -9999.900  3.9221e+04   -349.43    -11.19      5.98  1.5877e+06 -6.0349e+04  1.4582e+05
2017 148 18 22 17.000  -9999.900  4.3215e+04   -345.07     -8.83      4.76  1.5877e+06 -6.0355e+04  1.4582e+05
2017 148 18 23 21.000  -9999.900  4.2683e+04   -342.17     -6.08      4.56  1.5877e+06 -6.0361e+04  1.4582e+05
2017 148 18 24 25.000  -9999.900  4.1829e+04   -341.46     -7.47      4.68  1.5877e+06 -6.0367e+04  1.4583e+05
2017 148 18 25 29.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5877e+06 -6.0372e+04  1.4583e+05
2017 148 18 26 33.000  -9999.900  4.0910e+04   -346.11     -8.42      6.12  1.5877e+06 -6.0378e+04  1.4583e+05
2017 148 18 27 37.000  -9999.900  3.6846e+04   -344.70    -12.97      5.19  1.5877e+06 -6.0384e+04  1.4583e+05
2017 148 18 28 41.000  -9999.900  4.3369e+04   -341.44    -12.78      6.01  1.5877e+06 -6.0390e+04  1.4583e+05
2017 148 18 29 45.000  -9999.900  3.8805e+04   -339.03     -9.47      4.09  1.5877e+06 -6.0395e+04  1.4583e+05
2017 148 18 30 49.000  -9999.900  4.0119e+04   -338.18    -11.98      6.56  1.5877e+06 -6.0401e+04  1.4584e+05
2017 148 18 31 53.000  -9999.900  3.8481e+04   -341.12    -10.28      3.67  1.5877e+06 -6.0407e+04  1.4584e+05
2017 148 18 32 57.000  -9999.900  4.0911e+04   -340.31    -10.06      3.65  1.5877e+06 -6.0413e+04  1.4584e+05
2017 148 18 34  1.000  -9999.900  3.7732e+04   -345.10     -8.20      3.97  1.5877e+06 -6.0418e+04  1.4584e+05
2017 148 18 35  5.000  -9999.900  4.1981e+04   -340.80     -9.80      2.83  1.5877e+06 -6.0424e+04  1.4584e+05
2017 148 18 36  9.000  -9999.900  3.8423e+04   -344.50     -4.58      2.58  1.5877e+06 -6.0430e+04  1.4584e+05
2017 148 18 37 13.000  -9999.900  4.3335e+04   -345.28     -6.77      3.36  1.5877e+06 -6.0436e+04  1.4584e+05
2017 148 18 38 17.000  -9999.900  3.5087e+04   -345.64     -6.83      3.23  1.5877e+06 -6.0442e+04  1.4585e+05
2017 148 18 39 21.000  -9999.900  3.8024e+04   -341.39     -3.65      2.86  1.5877e+06 -6.0447e+04  1.4585e+05
2017 148 18 40 25.000  -9999.900  3.7689e+04   -342.30     -4.08      2.75  1.5877e+06 -6.0453e+04  1.4585e+05
2017 148 18 41 29.000  -9999.900  3.3959e+04   -339.88     -4.85      2.88  1.5877e+06 -6.0459e+04  1.4585e+05
2017 148 18 42 33.000  -9999.900  3.5080e+04   -338.71     -6.96      3.03  1.5876e+06 -6.0465e+04  1.4585e+05
2017 148 18 43 37.000  -9999.900  3.8343e+04   -342.51     -5.15      3.89  1.5876e+06 -6.0470e+04  1.4585e+05
2017 148 18 44 41.000  -9999.900  3.9676e+04   -346.65     -8.19      4.85  1.5876e+06 -6.0476e+04  1.4586e+05
2017 148 18 45 45.000  -9999.900 -9.9999e+03   -341.24     -8.79      5.59  1.5876e+06 -6.0482e+04  1.4586e+05
2017 148 18 46 49.000  -9999.900  4.2004e+04   -340.97     -6.59      6.03  1.5876e+06 -6.0488e+04  1.4586e+05
2017 148 18 47 53.000  -9999.900  4.1576e+04   -343.69     -8.21      6.99  1.5876e+06 -6.0493e+04  1.4586e+05
2017 148 18 48 57.000  -9999.900  4.5407e+04   -341.81    -10.99      6.83  1.5876e+06 -6.0499e+04  1.4586e+05
2017 148 18 50  1.000  -9999.900  4.4847e+04   -343.42     -6.90      5.81  1.5876e+06 -6.0505e+04  1.4586e+05
2017 148 18 51  5.000  -9999.900  3.6771e+04   -345.42     -6.76      6.32  1.5876e+06 -6.0511e+04  1.4586e+05
2017 148 18 52  9.000  -9999.900  4.1287e+04   -341.84     -6.63      5.92  1.5876e+06 -6.0516e+04  1.4587e+05
2017 148 18 53 13.000  -9999.900  3.9500e+04   -342.41     -5.07      6.27  1.5876e+06 -6.0522e+04  1.4587e+05
2017 148 18 54 17.000  -9999.900  4.2686e+04   -342.49     -0.82      8.11  1.5876e+06 -6.0528e+04  1.4587e+05
2017 148 18 55 21.000  -9999.900  3.7425e+04   -345.21     -1.14      7.50  1.5876e+06 -6.0534e+04  1.4587e+05
2017 148 18 56 25.000  -9999.900  3.6532e+04   -346.40     -4.26      7.82  1.5876e+06 -6.0540e+04  1.4587e+05
2017 148 18 57 29.000  -9999.900 -9.9999e+03   -346.24     -9.08      4.84  1.5876e+06 -6.0545e+04  1.4587e+05
2017 148 18 58 33.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5876e+06 -6.0551e+04  1.4587e+05
2017 148 18 59 37.000  -9999.900  3.9278e+04   -342.90     -3.28      3.07  1.5876e+06 -6.0557e+04  1.4588e+05
2017 148 19  0 41.000  -9999.900  4.4158e+04   -345.37     -9.44      6.96  1.5876e+06 -6.0563e+04  1.4588e+05
2017 148 19  1 45.000  -9999.900  4.2141e+04   -343.76    -10.16      7.36  1.5876e+06 -6.0568e+04  1.4588e+05
2017 148 19  2 49.000  -9999.900  4.9167e+04   -340.48    -13.31      5.67  1.5876e+06 -6.0574e+04  1.4588e+05
2017 148 19  3 53.000  -9999.900  4.6076e+04   -340.58    -16.65      5.66  1.5876e+06 -6.0580e+04  1.4588e+05
2017 148 19  4 57.000  -9999.900 -9.9999e+03   -342.60    -11.66      6.54  1.5876e+06 -6.0586e+04  1.4588e+05
2017 148 19  6  1.000  -9999.900  5.1972e+04   -346.67     -9.07      7.65  1.5876e+06 -6.0591e+04  1.4589e+05
2017 148 19  7  5.000  -9999.900  5.3669e+04   -352.56     -6.41     14.17  1.5876e+06 -6.0597e+04  1.4589e+05
2017 148 19  8  9.000  -9999.900  4.6548e+04   -350.56     -2.97     12.06  1.5876e+06 -6.0603e+04  1.4589e+05
2017 148 19  9 13.000  -9999.900 -9.9999e+03   -349.62    -14.04     13.83  1.5876e+06 -6.0609e+04  1.4589e+05
2017 148 19 10 17.000  -9999.900  5.3522e+04   -349.47    -15.37     15.64  1.5876e+06 -6.0614e+04  1.4589e+05
2017 148 19 11 21.000  -9999.900  5.3134e+04   -349.78    -14.50     15.92  1.5876e+06 -6.0620e+04  1.4589e+05
2017 148 19 12 25.000  -9999.900  4.9191e+04   -346.77    -16.28     12.35  1.5876e+06 -6.0626e+04  1.4589e+05
2017 148 19 13 29.000  -9999.900  5.1720e+04   -347.81    -14.32     11.05  1.5876e+06 -6.0632e+04  1.4590e+05
2017 148 19 14 33.000  -9999.900  4.3581e+04   -350.54    -23.02      8.47  1.5876e+06 -6.0638e+04  1.4590e+05
2017 148 19 15 37.000  -9999.900  4.6890e+04   -350.37    -21.83      8.03  1.5876e+06 -6.0643e+04  1.4590e+05
2017 148 19 16 41.000  -9999.900  4.9584e+04   -347.86    -12.56      8.23  1.5876e+06 -6.0649e+04  1.4590e+05
2017 148 19 17 45.000  -9999.900  4.0626e+04   -344.74     -9.06      6.45  1.5876e+06 -6.0655e+04  1.4590e+05
2017 148 19 18 49.000  -9999.900  3.7740e+04   -344.43     -9.45      4.98  1.5876e+06 -6.0661e+04  1.4590e+05
2017 148 19 19 53.000  -9999.900  4.2842e+04   -341.08     -8.41      5.70  1.5876e+06 -6.0666e+04  1.4591e+05
2017 148 19 20 57.000  -9999.900  4.7680e+04   -342.57     -8.75      6.36  1.5876e+06 -6.0672e+04  1.4591e+05
2017 148 19 22  1.000  -9999.900  4.4591e+04   -349.63     -7.17     13.12  1.5876e+06 -6.0678e+04  1.4591e+05
2017 148 19 23  5.000  -9999.900 -9.9999e+03   -344.93    -10.25     12.14  1.5876e+06 -6.0684e+04  1.4591e+05
2017 148 19 24  9.000  -9999.900  5.1038e+04   -343.01     -9.35     10.70  1.5876e+06 -6.0689e+04  1.4591e+05
2017 148 19 25 13.000  -9999.900  4.2666e+04   -345.80     -8.61     12.36  1.5876e+06 -6.0695e+04  1.4591e+05
2017 148 19 26 17.000  -9999.900  3.9048e+04   -343.21     -1.76     15.09  1.5876e+06 -6.0701e+04  1.4591e+05
2017 148 19 27 21.000  -9999.900  3.7600e+04   -340.37     -3.37      6.41  1.5876e+06 -6.0707e+04  1.4592e+05
2017 148 19 28 25.000  -9999.900  4.1951e+04   -342.85     -7.94      7.79  1.5876e+06 -6.0712e+04  1.4592e+05
2017 148 19 29 29.000  -9999.900  3.7276e+04   -339.09     -9.20      8.72  1.5876e+06 -6.0718e+04  1.4592e+05
2017 148 19 30 33.000  -9999.900  3.6603e+04   -339.11     -5.40      7.14  1.5876e+06 -6.0724e+04  1.4592e+05
2017 148 19 31 37.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5876e+06 -6.0730e+04  1.4592e+05
2017 148 19 32 41.000  -9999.900  4.3987e+04   -338.76     -5.38      8.25  1.5876e+06 -6.0736e+04  1.4592e+05
2017 148 19 33 45.000  -9999.900  4.8273e+04   -341.09     -3.33      8.38  1.5876e+06 -6.0741e+04  1.4593e+05
2017 148 19 34 49.000  -9999.900  5.1973e+04   -340.46     -2.22      7.97  1.5876e+06 -6.0747e+04  1.4593e+05
2017 148 19 35 53.000  -9999.900  4.8909e+04   -343.68     -4.11      7.09  1.5876e+06 -6.0753e+04  1.4593e+05
2017 148 19 36 57.000  -9999.900  5.0274e+04   -342.36     -4.15      7.55  1.5876e+06 -6.0759e+04  1.4593e+05
2017 148 19 38  1.000  -9999.900  5.0964e+04   -339.97     -3.44      6.82  1.5876e+06 -6.0764e+04  1.4593e+05
2017 148 19 39  5.000  -9999.900  4.8192e+04   -343.81     -0.97      7.05  1.5876e+06 -6.0770e+04  1.4593e+05
2017 148 19 40  9.000  -9999.900  4.9419e+04   -342.13     -1.33      6.81  1.5876e+06 -6.0776e+04  1.4593e+05
2017 148 19 41 13.000  -9999.900  4.7559e+04   -342.33      0.77      7.38  1.5876e+06 -6.0782e+04  1.4594e+05
2017 148 19 42 17.000  -9999.900  4.0781e+04   -343.31      1.61      7.04  1.5876e+06 -6.0787e+04  1.4594e+05
2017 148 19 43 21.000  -9999.900  4.1466e+04   -346.52      0.79      7.85  1.5876e+06 -6.0793e+04  1.4594e+05
2017 148 19 44 25.000  -9999.900  4.4757e+04   -346.91     -1.55      9.50  1.5876e+06 -6.0799e+04  1.4594e+05
2017 148 19 45 29.000  -9999.900  4.8427e+04   -352.44      1.23     13.36  1.5876e+06 -6.0805e+04  1.4594e+05
2017 148 19 46 33.000  -9999.900  5.3741e+04   -353.16     -0.22     16.44  1.5876e+06 -6.0810e+04  1.4594e+05
2017 148 19 47 37.000  -9999.900  4.9592e+04   -355.24      0.41     18.03  1.5876e+06 -6.0816e+04  1.4595e+05
2017 148 19 48 41.000  -9999.900  4.2456e+04   -353.79      1.77     15.26  1.5876e+06 -6.0822e+04  1.4595e+05
2017 148 19 49 45.000  -9999.900  4.3140e+04   -351.23      0.79     16.31  1.5876e+06 -6.0828e+04  1.4595e+05
2017 148 19 50 49.000  -9999.900  4.6978e+04   -347.50      1.91     13.69  1.5876e+06 -6.0834e+04  1.4595e+05
2017 148 19 51 53.000  -9999.900  4.7629e+04   -350.03      2.50     15.55  1.5876e+06 -6.0839e+04  1.4595e+05
2017 148 19 52 57.000  -9999.900  4.1689e+04   -351.48      4.67     13.72  1.5876e+06 -6.0845e+04  1.4595e+05
2017 148 19 54  1.000  -9999.900  5.3033e+04   -348.89      3.22     14.78  1.5876e+06 -6.0851e+04  1.4595e+05
2017 148 19 55  5.000  -9999.900  4.7541e+04   -350.74      5.80     14.92  1.5876e+06 -6.0857e+04  1.4596e+05
2017 148 19 56  9.000  -9999.900  4.4337e+04   -350.32      3.83     15.56  1.5876e+06 -6.0862e+04  1.4596e+05
2017 148 19 57 13.000  -9999.900  4.9762e+04   -349.41      8.24     14.29  1.5876e+06 -6.0868e+04  1.4596e+05
2017 148 19 58 17.000  -9999.900  5.0781e+04   -350.01      9.65     13.78  1.5876e+06 -6.0874e+04  1.4596e+05
2017 148 19 59 21.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5876e+06 -6.0880e+04  1.4596e+05
2017 148 20  0 25.000  -9999.900  4.9183e+04   -350.82     -8.43     15.22  1.5876e+06 -6.0885e+04  1.4596e+05
2017 148 20  1 29.000  -9999.900  3.9703e+04   -348.98    -14.20     14.25  1.5876e+06 -6.0891e+04  1.4596e+05
2017 148 20  2 33.000  -9999.900  4.3472e+04   -353.94     -8.80     11.71  1.5876e+06 -6.0897e+04  1.4597e+05
2017 148 20  3 37.000  -9999.900  3.8930e+04   -354.86     -1.07     11.87  1.5876e+06 -6.0903e+04  1.4597e+05
2017 148 20  4 41.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5876e+06 -6.0908e+04  1.4597e+05
2017 148 20  5 45.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5876e+06 -6.0914e+04  1.4597e+05
2017 148 20  6 49.000  -9999.900  3.5916e+04   -346.24    -13.70     11.68  1.5876e+06 -6.0920e+04  1.4597e+05
2017 148 20  7 53.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5876e+06 -6.0926e+04  1.4597e+05
2017 148 20  8 57.000  -9999.900  4.1801e+04   -342.89    -22.67      8.30  1.5876e+06 -6.0932e+04  1.4598e+05
2017 148 20 10  1.000  -9999.900  3.7361e+04   -343.24    -26.24      6.27  1.5876e+06 -6.0937e+04  1.4598e+05
2017 148 20 11  5.000  -9999.900  4.1225e+04   -339.21    -25.23      6.22  1.5876e+06 -6.0943e+04  1.4598e+05
2017 148 20 12  9.000  -9999.900  3.3781e+04   -344.33    -23.04      8.67  1.5876e+06 -6.0949e+04  1.4598e+05
2017 148 20 13 13.000  -9999.900  3.3582e+04   -345.35     -6.40      6.36  1.5876e+06 -6.0955e+04  1.4598e+05
2017 148 20 14 17.000  -9999.900  4.3990e+04   -340.62    -18.58      8.59  1.5876e+06 -6.0960e+04  1.4598e+05
2017 148 20 15 21.000  -9999.900  3.1697e+04   -343.26    -14.92      9.43  1.5876e+06 -6.0966e+04  1.4598e+05
2017 148 20 16 25.000  -9999.900  3.8979e+04   -342.54    -13.24     10.36  1.5876e+06 -6.0972e+04  1.4599e+05
2017 148 20 17 29.000  -9999.900  3.5081e+04   -345.30    -10.55     10.60  1.5876e+06 -6.0978e+04  1.4599e+05
2017 148 20 18 33.000  -9999.900  4.2941e+04   -343.68    -13.22      9.91  1.5876e+06 -6.0983e+04  1.4599e+05
2017 148 20 19 37.000  -9999.900  3.5935e+04   -345.56    -11.93     13.08  1.5876e+06 -6.0989e+04  1.4599e+05
2017 148 20 20 41.000  -9999.900  3.8733e+04   -344.32    -13.37     12.15  1.5876e+06 -6.0995e+04  1.4599e+05
2017 148 20 21 45.000  -9999.900  5.3678e+04   -338.30    -16.97      9.09  1.5876e+06 -6.1001e+04  1.4599e+05
2017 148 20 22 49.000  -9999.900  4.5000e+04   -339.82    -25.52      7.76  1.5876e+06 -6.1007e+04  1.4600e+05
2017 148 20 23 53.000  -9999.900 -9.9999e+03   -343.92    -20.93      7.18  1.5876e+06 -6.1012e+04  1.4600e+05
2017 148 20 24 57.000  -9999.900  5.1597e+04   -335.51    -22.56      6.04  1.5875e+06 -6.1018e+04  1.4600e+05
2017 148 20 26  1.000  -9999.900  4.5970e+04   -342.04    -18.29      9.54  1.5875e+06 -6.1024e+04  1.4600e+05
2017 148 20 27  5.000  -9999.900  4.5348e+04   -342.71    -11.55     11.62  1.5875e+06 -6.1030e+04  1.4600e+05
2017 148 20 28  9.000  -9999.900  5.2459e+04   -340.13    -11.92     10.59  1.5875e+06 -6.1035e+04  1.4600e+05
2017 148 20 29 13.000  -9999.900  5.0687e+04   -340.28     -7.50     11.92  1.5875e+06 -6.1041e+04  1.4600e+05
2017 148 20 30 17.000  -9999.900 -9.9999e+03   -346.15     -9.47      9.90  1.5875e+06 -6.1047e+04  1.4601e+05
2017 148 20 31 21.000  -9999.900  4.8080e+04   -344.40    -10.32      9.18  1.5875e+06 -6.1053e+04  1.4601e+05
2017 148 20 32 25.000  -9999.900  4.1992e+04   -350.41      1.05      9.30  1.5875e+06 -6.1058e+04  1.4601e+05
2017 148 20 33 29.000  -9999.900  4.0956e+04   -345.46      1.80      9.19  1.5875e+06 -6.1064e+04  1.4601e+05
2017 148 20 34 33.000  -9999.900  3.6374e+04   -346.76     -2.10      9.05  1.5875e+06 -6.1070e+04  1.4601e+05
2017 148 20 35 37.000  -9999.900  5.2152e+04   -337.62     -8.60      6.60  1.5875e+06 -6.1076e+04  1.4601e+05
2017 148 20 36 41.000  -9999.900  4.4636e+04   -341.21    -15.45      8.12  1.5875e+06 -6.1081e+04  1.4602e+05
2017 148 20 37 45.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.5875e+06 -6.1087e+04  1.4602e+05
2017 148 20 38 49.000  -9999.900  4.8781e+04   -339.64     -7.13      7.85  1.5875e+06 -6.1093e+04  1.4602e+05
2017 148 20 39 53.000  -9999.900  4.9223e+04   -338.70     -8.09      7.67  1.5875e+06 -6.1099e+04  1.4602e+05
