MIDL 32Re Data for 2016-10 (GSM nT, km/s, cm^-3, K)
yr mo dy hr mn sc msc bx by bz ux uy uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
2016 10 12 21 50  0    0     3.17    -0.28    -0.74    -345.9     -9.40     -1.23     5.715      29150    0    0    0    0    0
2016 10 12 21 51  0    0     3.04    -0.22    -0.75    -346.0     -8.90     -1.41     5.820      28188    0    0    0    0    0
2016 10 12 21 52  0    0     2.92    -0.05    -0.77    -346.6     -8.13     -1.93     6.143      29260    0    0    0    0    0
2016 10 12 21 53  0    0     2.85     0.09    -0.78    -346.2     -8.03     -1.66     6.422      32329    0    0    0    0    0
2016 10 12 21 54  0    0     2.82     0.15    -0.77    -346.0     -8.08     -1.47     6.570      34987    0    0    0    0    0
2016 10 12 21 55  0    0     2.82     0.15    -0.75    -345.4     -7.88     -1.39     6.532      36052    0    0    0    0    0
2016 10 12 21 56  0    0     2.82     0.18    -0.72    -344.9     -7.33     -1.78     6.504      37138    0    0    0    0    0
2016 10 12 21 57  0    0     2.82     0.26    -0.68    -345.7     -7.34     -3.16     6.271      38471    0    0    0    0    0
2016 10 12 21 58  0    0     2.84     0.38    -0.67    -348.7     -7.33     -2.56     5.946      40280    0    0    0    0    0
2016 10 12 21 59  0    0     2.87     0.46    -0.68    -347.8     -6.78     -1.68     5.767      41272    0    0    0    0    0
2016 10 12 22  0  0    0     2.88     0.53    -0.68    -347.0     -6.09     -0.64     5.712      42258    0    0    0    0    0
2016 10 12 22  1  0    0     2.87     0.58    -0.66    -346.9     -5.70      0.18     5.773      43618    0    0    0    0    0
2016 10 12 22  2  0    0     2.87     0.58    -0.61    -346.9     -5.61      0.29     5.826      45362    0    0    0    0    0
2016 10 12 22  3  0    0     2.94     0.60    -0.58    -346.6     -5.51      0.21     5.861      46986    0    0    0    0    0
2016 10 12 22  4  0    0     3.04     0.64    -0.57    -346.2     -5.46     -0.11     5.857      48576    0    0    0    0    0
2016 10 12 22  5  0    0     3.13     0.65    -0.58    -346.6     -5.39     -0.46     5.923      50310    0    0    0    0    0
2016 10 12 22  6  0    0     3.14     0.63    -0.61    -346.7     -5.23     -0.72     5.963      51988    0    0    0    0    0
2016 10 12 22  7  0    0     3.14     0.55    -0.62    -346.9     -5.50     -0.72     6.013      53810    0    0    0    0    0
2016 10 12 22  8  0    0     3.15     0.44    -0.56    -346.8     -5.81     -0.80     6.001      55586    0    0    0    0    0
2016 10 12 22  9  0    0     3.16     0.46    -0.45    -346.4     -5.46     -0.79     5.946      57272    0    0    0    0    0
2016 10 12 22 10  0    0     3.17     0.62    -0.34    -345.6     -4.35     -0.22     5.850      58795    0    0    0    0    0
2016 10 12 22 11  0    0     3.17     0.75    -0.28    -344.6     -2.67      0.08     5.897      60259    0    0    0    0    0
2016 10 12 22 12  0    0     3.22     0.75    -0.22    -343.7     -1.09      0.63     5.781      47753    0    0    0    0    0
2016 10 12 22 13  0    0     3.25     0.80    -0.18    -342.7      0.89     -1.85     5.598      47491    0    0    0    0    0
2016 10 12 22 14  0    0     3.27     0.83    -0.17    -342.3      1.87     -3.34     5.695      50337    0    0    0    0    0
2016 10 12 22 15  0    0     3.26     0.78    -0.39    -343.9     -0.95      0.02     6.049      54172    0    0    0    0    0
2016 10 12 22 16  0    0     3.22     0.50    -0.67    -345.1     -4.97      0.05     6.769      57785    0    0    0    0    0
2016 10 12 22 17  0    0     3.20     0.45    -0.71    -344.0     -5.01      0.05     7.294      60167    0    0    0    0    0
2016 10 12 22 18  0    0     3.19     0.42    -0.71    -344.1     -3.99      0.18     8.007      63147    0    0    0    0    0
2016 10 12 22 19  0    0     5.14     1.44     3.60    -401.6     14.73     29.32    14.873     103277    0    0    0    0    0
2016 10 12 22 20  0    0     5.18     1.78     2.89    -401.5     15.17     28.35    15.748     107370    0    0    0    0    0
2016 10 12 22 21  0    0     4.99     1.95     1.90    -400.9     16.30     26.97    16.294     111741    0    0    0    0    0
2016 10 12 22 22  0    0     4.68     1.48     1.76    -401.2     17.08     27.07    15.984     116278    0    0    0    0    0
2016 10 12 22 23  0    0     4.58     1.19     2.69    -401.2     17.21     27.42    15.173     120270    0    0    0    0    0
2016 10 12 22 24  0    0     4.48     1.03     4.06    -400.6     16.88     27.13    14.593     124373    0    0    0    0    0
2016 10 12 22 25  0    0     4.37     0.34     4.69    -400.3     14.63     26.65    14.591     129356    0    0    0    0    0
2016 10 12 22 26  0    0     4.12    -1.08     4.60    -400.6     10.24     28.77    14.722     130703    0    0    0    0    0
2016 10 12 22 27  0    0     3.75    -2.24     4.26    -401.7      7.48     33.82    14.883     124864    0    0    0    0    0
2016 10 12 22 28  0    0     3.46    -2.55     3.82    -402.4      5.14     35.75    14.911     103528    0    0    0    0    0
2016 10 12 22 29  0    0     3.51    -2.34     3.83    -402.1      3.29     36.54    14.987      92705    0    0    0    0    0
2016 10 12 22 30  0    0     3.66    -2.15     4.10    -401.7      3.25     37.03    15.242      94082    0    0    0    0    0
2016 10 12 22 31  0    0     3.81    -2.25     4.01    -401.3      4.04     36.65    15.548      95467    0    0    0    0    0
2016 10 12 22 32  0    0     3.93    -2.32     3.75    -400.7      4.72     35.87    15.884      96827    0    0    0    0    0
2016 10 12 22 33  0    0     4.03    -1.78     3.92    -400.1      5.29     35.48    16.058      98181    0    0    0    0    0
2016 10 12 22 34  0    0     4.27    -0.82     4.47    -400.0      5.89     35.59    15.758      99573    0    0    0    0    0
2016 10 12 22 35  0    0     4.39    -0.67     4.89    -400.4      6.40     36.94    15.509     100865    0    0    0    0    0
2016 10 12 22 36  0    0     4.47    -0.89     4.93    -401.3      6.01     38.89    15.630     101870    0    0    0    0    0
2016 10 12 22 37  0    0     4.64    -1.35     5.03    -401.3      5.69     40.19    15.765     102706    0    0    0    0    0
2016 10 12 22 38  0    0     4.66    -1.23     5.01    -401.0      5.80     40.97    15.842     103557    0    0    0    0    0
2016 10 12 22 39  0    0     4.60    -0.90     5.00    -400.9      5.65     40.31    16.026     104531    0    0    0    0    0
2016 10 12 22 40  0    0     4.48    -2.53     5.29    -403.7     -0.69     40.11    15.300     106201    0    0    0    0    0
2016 10 12 22 41  0    0     4.08    -3.11     5.34    -404.4     -2.84     39.66    14.667     107823    0    0    0    0    0
2016 10 12 22 42  0    0     3.84    -3.14     5.54    -404.2     -2.70     39.31    14.646     109359    0    0    0    0    0
2016 10 12 22 43  0    0     3.85    -3.44     5.58    -403.7     -1.42     38.37    15.249     110827    0    0    0    0    0
2016 10 12 22 44  0    0     3.91    -3.50     5.43    -403.5     -1.34     38.45    15.600      94583    0    0    0    0    0
2016 10 12 22 45  0    0     3.89    -3.33     5.77    -403.9     -1.17     42.29    15.659      86243    0    0    0    0    0
2016 10 12 22 46  0    0     3.87    -3.52     6.29    -406.6     -1.57     43.73    15.455      81760    0    0    0    0    0
2016 10 12 22 47  0    0     4.25    -3.66     6.13    -410.1     -3.18     40.69    15.008      82038    0    0    0    0    0
2016 10 12 22 48  0    0     4.40    -3.31     5.98    -412.1     -3.24     40.15    14.864      82239    0    0    0    0    0
2016 10 12 22 49  0    0     4.46    -3.23     6.31    -411.6     -2.34     40.39    15.104      82567    0    0    0    0    0
2016 10 12 22 50  0    0     4.53    -3.10     6.72    -409.1     -1.30     40.84    15.123      82997    0    0    0    0    0
2016 10 12 22 51  0    0     4.63    -2.97     7.08    -406.8     -0.31     41.12    15.038      83825    0    0    0    0    0
2016 10 12 22 52  0    0     4.98    -2.94     7.22    -407.4      0.17     40.37    14.776      86326    0    0    0    0    0
2016 10 12 22 53  0    0     5.48    -2.84     7.48    -407.8      0.11     39.76    14.114      87570    0    0    0    0    0
2016 10 12 22 54  0    0     5.45    -2.60     7.41    -408.2     -0.13     39.45    13.809      87570    0    0    0    0    0
2016 10 12 22 55  0    0     5.42    -2.37     7.23    -408.2     -0.67     39.36    13.452      89485    0    0    0    0    0
2016 10 12 22 56  0    0     5.41    -2.38     6.87    -408.7     -1.59     39.45    13.701      97845    0    0    0    0    0
2016 10 12 22 57  0    0     5.41    -2.83     6.81    -409.6     -3.65     39.50    14.262     108850    0    0    0    0    0
2016 10 12 22 58  0    0     5.55    -3.12     6.83    -410.2     -5.68     39.61    14.476     114930    0    0    0    0    0
2016 10 12 22 59  0    0     5.74    -3.24     6.87    -409.9     -6.36     39.44    14.432     116801    0    0    0    0    0
2016 10 12 23  0  0    0     5.82    -2.67     6.86    -409.8     -6.54     38.96    14.344     117052    0    0    0    0    0
2016 10 12 23  1  0    0     5.73    -1.89     6.42    -410.2     -5.66     38.27    14.312     115250    0    0    0    0    0
2016 10 12 23  2  0    0     5.67    -1.76     6.18    -410.5     -3.53     37.79    14.461     110335    0    0    0    0    0
2016 10 12 23  3  0    0     5.76    -1.05     6.34    -410.3     -0.89     37.80    14.375      97763    0    0    0    0    0
2016 10 12 23  4  0    0     5.90    -0.91     6.46    -409.6      0.82     37.77    14.202      85582    0    0    0    0    0
2016 10 12 23  5  0    0     6.06    -1.23     6.50    -409.1      0.89     37.32    14.084      80715    0    0    0    0    0
2016 10 12 23  6  0    0     6.20    -1.23     6.53    -408.7     -0.14     36.84    13.996      82070    0    0    0    0    0
2016 10 12 23  7  0    0     6.48    -1.05     6.57    -408.6      0.14     36.38    14.232      86015    0    0    0    0    0
2016 10 12 23  8  0    0     6.72    -0.95     6.43    -408.9      1.73     35.68    14.536      94004    0    0    0    0    0
2016 10 12 23  9  0    0     6.50    -1.26     6.23    -409.0      2.14     33.91    14.440     105980    0    0    0    0    0
2016 10 12 23 10  0    0     6.30    -1.17     6.09    -409.2      2.51     32.48    14.469     115172    0    0    0    0    0
2016 10 12 23 11  0    0     4.80    -1.20     5.03    -411.7      0.88     30.67    14.886     117949    0    0    0    0    0
2016 10 12 23 12  0    0     4.72    -1.15     4.37    -419.5     -3.71     22.70    17.182      97878    0    0    0    0    0
2016 10 12 23 13  0    0    -0.45    -4.05    -0.53    -419.4     -4.43     23.18    16.603      90708    0    0    0    0    0
2016 10 12 23 14  0    0    -4.39    -5.36    -2.78    -421.5     -5.12     22.99    14.971      87439    0    0    0    0    0
2016 10 12 23 15  0    0    -5.02    -6.50    -3.06    -425.9     -6.68     19.44    14.591      86144    0    0    0    0    0
2016 10 12 23 16  0    0    -4.74    -6.45    -2.70    -426.6     -7.84     19.68    14.694      86105    0    0    0    0    0
2016 10 12 23 17  0    0    -4.33    -6.64    -2.31    -426.9     -8.35     20.02    14.987      83385    0    0    0    0    0
2016 10 12 23 18  0    0    -4.21    -6.79    -2.28    -426.8     -8.30     19.95    15.056      80923    0    0    0    0    0
2016 10 12 23 19  0    0    -4.32    -6.88    -2.02    -426.8     -8.69     20.24    14.905      80546    0    0    0    0    0
2016 10 12 23 20  0    0    -4.48    -6.88    -1.40    -426.5     -9.73     21.51    14.786      79984    0    0    0    0    0
2016 10 12 23 21  0    0    -4.54    -6.98    -1.03    -426.3    -10.64     22.48    14.579      79540    0    0    0    0    0
2016 10 12 23 22  0    0    -4.48    -7.13    -0.98    -425.7    -10.74     22.38    14.266      79540    0    0    0    0    0
2016 10 12 23 23  0    0    -4.28    -7.10    -0.72    -425.1    -10.57     22.25    14.186      79679    0    0    0    0    0
2016 10 12 23 24  0    0    -4.00    -7.04    -0.22    -426.0    -11.62     22.33    14.508      80141    0    0    0    0    0
2016 10 12 23 25  0    0    -3.83    -6.85     0.22    -427.1    -13.65     21.52    15.170      82194    0    0    0    0    0
2016 10 12 23 26  0    0    -3.75    -6.73     0.30    -427.5    -14.05     21.06    15.438      83428    0    0    0    0    0
2016 10 12 23 27  0    0    -3.60    -5.94     0.77    -427.6    -13.81     21.66    15.242      87949    0    0    0    0    0
2016 10 12 23 28  0    0    -3.50    -5.53     0.95    -427.1    -13.29     22.49    15.062      90322    0    0    0    0    0
2016 10 12 23 29  0    0    -3.32    -5.71     1.12    -426.4    -12.29     22.97    15.130      85035    0    0    0    0    0
2016 10 12 23 30  0    0    -3.00    -5.89     1.53    -425.7    -11.74     23.03    15.382      76626    0    0    0    0    0
2016 10 12 23 31  0    0    -2.67    -5.90     1.74    -425.8    -12.35     23.10    15.515      72407    0    0    0    0    0
2016 10 12 23 32  0    0    -2.31    -5.91     2.00    -426.5    -13.34     23.33    15.256      73461    0    0    0    0    0
2016 10 12 23 33  0    0    -2.01    -5.86     2.31    -427.1    -14.18     23.33    15.272      74379    0    0    0    0    0
2016 10 12 23 34  0    0    -1.86    -6.46     0.63    -427.5    -16.06     22.75    15.621      73254    0    0    0    0    0
2016 10 12 23 35  0    0    -1.83    -6.81    -1.11    -427.5    -16.91     22.10    15.905      70596    0    0    0    0    0
2016 10 12 23 36  0    0    -1.64    -6.77    -1.23    -427.4    -17.37     21.84    16.397      67101    0    0    0    0    0
2016 10 12 23 37  0    0    -0.91    -7.05    -1.25    -426.9    -19.05     22.02    16.510      65131    0    0    0    0    0
2016 10 12 23 38  0    0     0.11    -7.36    -1.48    -426.4    -20.32     22.61    16.468      64719    0    0    0    0    0
2016 10 12 23 39  0    0     0.63    -7.61    -1.19    -426.8    -20.34     23.07    16.639      65396    0    0    0    0    0
2016 10 12 23 40  0    0     0.63    -8.05    -0.69    -427.3    -20.20     22.86    16.924      71556    0    0    0    0    0
2016 10 12 23 41  0    0     0.56    -8.35    -0.34    -427.3    -19.66     22.69    17.155      75145    0    0    0    0    0
2016 10 12 23 42  0    0     0.21    -8.44    -0.13    -426.8    -18.63     22.64    16.516      70800    0    0    0    0    0
2016 10 12 23 43  0    0    -0.32    -8.32     0.26    -426.2    -18.33     22.58    16.127      67300    0    0    0    0    0
2016 10 12 23 44  0    0    -0.62    -8.16     0.98    -425.8    -18.50     22.67    17.186      67879    0    0    0    0    0
2016 10 12 23 45  0    0    -0.62    -8.07     1.52    -425.4    -19.27     22.55    18.224      69179    0    0    0    0    0
2016 10 12 23 46  0    0    -0.61    -7.77     1.73    -425.1    -21.73     22.41    18.297      70723    0    0    0    0    0
2016 10 12 23 47  0    0    -0.57    -7.31     2.18    -425.2    -23.36     22.94    18.155      71876    0    0    0    0    0
2016 10 12 23 48  0    0    -0.50    -6.95     3.00    -425.7    -22.43     24.07    17.581      71319    0    0    0    0    0
2016 10 12 23 49  0    0    -0.45    -6.63     3.31    -426.2    -21.53     25.66    17.976      70622    0    0    0    0    0
2016 10 12 23 50  0    0    -0.22    -6.22     3.30    -426.1    -21.35     26.30    18.398      70622    0    0    0    0    0
