MIDL 32Re, 2012-04 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2012  4 23  7 19    -2.90    10.51     7.11    -384.9     10.08    -16.22    19.481     131843    0    0    0    0    0
2012  4 23  7 20    -2.76    10.45     7.10    -385.6     12.50    -12.66    19.686     138007    0    0    0    0    0
2012  4 23  7 21    -2.70     9.08     7.73    -387.4     15.18    -15.68    20.392     142824    0    0    0    0    0
2012  4 23  7 22    -2.67     8.42     7.84    -388.4     16.55    -16.49    20.466     136940    0    0    0    0    0
2012  4 23  7 23    -2.67     7.97     8.19    -388.0     16.12    -15.16    19.775     130216    0    0    0    0    0
2012  4 23  7 24    -2.85     7.13     8.83    -387.2     20.66    -10.38    18.808     134505    0    0    0    0    0
2012  4 23  7 25    -3.18     6.24     9.76    -386.7     29.02     -2.73    18.872     145115    0    0    0    0    0
2012  4 23  7 26    -3.05     5.93     9.79    -386.3     13.81    -12.92    19.136     144772    0    0    0    0    0
2012  4 23  7 27    -2.49     5.67    10.10    -384.7     15.61    -12.94    19.354     143186    0    0    0    0    0
2012  4 23  7 28    -2.33     5.66    10.39    -384.0     16.03    -13.19    19.456     139799    0    0    0    0    0
2012  4 23  7 29    -2.10     5.67    10.52    -383.2     16.78    -11.69    19.544     136255    0    0    0    0    0
2012  4 23  7 30    -1.61     5.69    10.52    -383.0     16.98    -11.04    19.987     125879    0    0    0    0    0
2012  4 23  7 31    -1.29     6.19    10.36    -382.9     17.37    -12.06    20.189     121631    0    0    0    0    0
2012  4 23  7 32    -1.15     6.92     9.70    -382.7     18.09    -14.47    20.215     121430    0    0    0    0    0
2012  4 23  7 33    -1.03     7.79     9.01    -382.6     17.77    -16.01    20.377     122386    0    0    0    0    0
2012  4 23  7 34    -0.92     8.56     8.52    -384.8     17.53    -16.95    20.495     122864    0    0    0    0    0
2012  4 23  7 35    -0.92     8.55     8.54    -385.2     14.73    -15.73    18.724     104273    0    0    0    0    0
2012  4 23  7 36    -0.83     7.32     9.52    -385.0     28.43      2.49    18.663     104273    0    0    0    0    0
2012  4 23  7 37    -1.10     7.16     9.64    -385.0     25.48     10.36    19.695     108835    0    0    0    0    0
2012  4 23  7 38    -0.86     6.20    10.47    -385.0     25.17     10.62    19.730     113152    0    0    0    0    0
2012  4 23  7 39    -0.24     5.70    10.54    -383.3     12.11     -1.91    19.352     119760    0    0    0    0    0
2012  4 23  7 40    -0.07     4.36    11.26    -383.0      3.98      5.31    18.961     128520    0    0    0    0    0
2012  4 23  7 41    -1.01     5.06     8.37    -388.8      5.66     -3.98    19.314     134811    0    0    0    0    0
2012  4 23  7 42    -1.70     5.41     7.88    -389.7      7.20     -8.05    19.662     122808    0    0    0    0    0
2012  4 23  7 43    -1.88     4.24     8.15    -387.7      9.61     -7.70    19.294     109901    0    0    0    0    0
2012  4 23  7 44    -2.02     2.50     8.52    -384.7     11.72     -7.09    18.672     100100    0    0    0    0    0
2012  4 23  7 45    -1.18    -0.73     7.77    -383.8      9.62    -17.88    17.814      99120    0    0    0    0    0
2012  4 23  7 46    -0.25    -1.96     7.63    -383.6      7.64    -17.86    17.386     106903    0    0    0    0    0
2012  4 23  7 47    -0.03    -2.69     8.03    -383.0      6.70    -14.13    17.545     123835    0    0    0    0    0
2012  4 23  7 48     0.44    -3.52     8.34    -380.7      6.77     -9.54    18.564     136419    0    0    0    0    0
2012  4 23  7 49     1.13    -4.42     8.56    -377.7      7.23     -4.65    19.952     145903    0    0    0    0    0
2012  4 23  7 50     0.70     0.43     6.64    -383.9     -1.31    -19.11    20.657     152233    0    0    0    0    0
2012  4 23  7 51     1.40    -0.31     7.55    -382.5     -4.81    -20.07    20.742     150885    0    0    0    0    0
2012  4 23  7 52     2.18    -0.87     7.98    -380.3     -6.47    -19.39    20.900     148056    0    0    0    0    0
2012  4 23  7 53     2.90    -1.19     7.88    -377.6     -6.77    -17.49    21.104     144208    0    0    0    0    0
2012  4 23  7 54     2.83    -1.90     7.86    -374.9     -7.08    -16.89    21.361     143193    0    0    0    0    0
2012  4 23  7 55     2.90    -2.68     7.93    -372.9     -8.93    -13.65    21.588     142530    0    0    0    0    0
2012  4 23  7 56     3.06    -4.36     8.38    -373.6    -15.20     -3.42    21.680     142157    0    0    0    0    0
